date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:37:34	91838/91838	---MCZ	200	added ('OK')	text/html	etag:cacheable:7f9791c44fc0593fe74d24a7a5ec3d8d	https://getup.com.pe/	C:/Users/user/Desktop/comida%20final/getup.com.pe/index.html	(from )
08:37:34	371/371	---MCZ	200	added ('OK')	text/plain	etag:cacheable:2d7afed0dd71383d22bfcea24f8c39b9	https://getup.com.pe/robots.txt		(from )
08:37:35	16243/16243	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jul%202018%2013:37:35%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/logo.png?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/logo163b.png	(from https://getup.com.pe/)
08:37:36	414/414	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jul%202018%2013:37:36%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/favicon.png?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/favicon163b.png	(from https://getup.com.pe/)
08:37:36	121139/121139	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2016:26:27%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/bootstrap.min.css?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/bootstrap.min163b.css	(from https://getup.com.pe/)
08:37:37	1529/1529	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2016:26:43%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/owl.carousel.css?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/owl.carousel163b.css	(from https://getup.com.pe/)
08:37:38	1753/1753	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2016:26:43%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/owl.theme.css?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/owl.theme163b.css	(from https://getup.com.pe/)
08:37:38	6621/6621	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2016:26:40%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/jcarousel.css?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/jcarousel163b.css	(from https://getup.com.pe/)
08:37:38	9656/9656	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2016:26:44%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/selectize.bootstrap3.css?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/selectize.bootstrap3163b.css	(from https://getup.com.pe/)
08:37:39	4140/4140	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2016:26:41%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/jquery.fancybox.css?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/jquery.fancybox163b.css	(from https://getup.com.pe/)
08:37:40	1402/1402	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2016:26:33%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/component.css?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/component163b.css	(from https://getup.com.pe/)
08:37:43	106335/106335	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Jun%202018%2021:02:56%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/theme-styles.css?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/theme-styles163b.css	(from https://getup.com.pe/)
08:37:44	11451/11451	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Jun%202018%2021:02:56%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/theme-styles-setting.css?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/theme-styles-setting163b.css	(from https://getup.com.pe/)
08:37:45	25975/25975	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Jun%202018%2021:02:56%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/theme-styles-responsive.css?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/theme-styles-responsive163b.css	(from https://getup.com.pe/)
08:37:45	76235/76235	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2016:26:24%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/animate.css?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/animate163b.css	(from https://getup.com.pe/)
08:37:47	33417/33417	---M-Z	200	added ('OK')	text/css	date:Sun,%2001%20Jul%202018%2013:37:46%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/devit_styles.scss.css?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/devit_styles.scss163b.css	(from https://getup.com.pe/)
08:37:48	1139/1139	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Apr%202017%2016:26:40%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/jquery-cookie.min.js?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/jquery-cookie.min163b.js	(from https://getup.com.pe/)
08:37:50	39552/39552	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Apr%202017%2016:26:44%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/selectize.min.js?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/selectize.min163b.js	(from https://getup.com.pe/)
08:37:50	43496/43496	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Apr%202017%2016:26:41%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/jquery.flexslider-min.js?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/jquery.flexslider-min163b.js	(from https://getup.com.pe/)
08:37:51	11701/11701	---M--	200	added ('OK')	image/gif	date:Sun,%2001%20Jul%202018%2013:37:50%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/loading.gif?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/loading163b.gif	(from https://getup.com.pe/)
08:37:51	14019/14019	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Apr%202017%2016:26:42%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/lang2.js?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/lang2163b.js	(from https://getup.com.pe/)
08:37:52	92792/92792	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.8.1/jquery.min.js	C:/Users/user/Desktop/comida%20final/ajax.googleapis.com/ajax/libs/jquery/1.8.1/jquery.min.js	(from https://getup.com.pe/)
08:37:52	48324/48324	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Jun%202018%2014:30:59%20GMT	https://cdn.shopify.com/s/javascripts/tricorder/trekkie.storefront.min.js?v=2017.09.05.1	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/javascripts/tricorder/trekkie.storefront.min97e4.js	(from https://getup.com.pe/)
08:37:53	5341/5341	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Oct%202017%2020:48:59%20GMT	http://cdn.shopify.com/s/assets/shop_events_listener-f2c5800305098f0ebebdfa7d980c9abf56514c46d5305e97a7c476f7c9116163.js	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/assets/shop_events_listener-f2c5800305098f0ebebdfa7d980c9abf56514c46d5305e97a7c476f7c9116163.js	(from https://getup.com.pe/)
08:37:54	392/392	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20Jul%202017%2018:40:45%20GMT	http://cdn.shopify.com/s/assets/themes_support/ga_urchin_forms-68ca1924c495cfc55dac65f4853e0c9a395387ffedc8fe58e0f2e677f95d7f23.js	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/assets/themes_support/ga_urchin_forms-68ca1924c495cfc55dac65f4853e0c9a395387ffedc8fe58e0f2e677f95d7f23.js	(from https://getup.com.pe/)
08:37:55	87305/87305	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Jun%202018%2013:17:12%20GMT	http://cdn.shopify.com/s/assets/storefront/express_buttons-aa117671f098345025d2e9af20ead4ec4322c9294436680a235d920db0da0d66.js	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/assets/storefront/express_buttons-aa117671f098345025d2e9af20ead4ec4322c9294436680a235d920db0da0d66.js	(from https://getup.com.pe/)
08:37:55	36117/36117	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2029%20May%202018%2018:40:10%20GMT	http://cdn.shopify.com/s/assets/storefront/features-35fa919124302b0d097cdba90a4cba671b688a3c3c61403c926ff7818bbb918f.js	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/assets/storefront/features-35fa919124302b0d097cdba90a4cba671b688a3c3c61403c926ff7818bbb918f.js	(from https://getup.com.pe/)
08:37:55	100/100	---MC-	302	error ('Found')	text/html	date:Sun,%2001%20Jul%202018%2013:37:55%20GMT	https://getup.com.pe/account	C:/Users/user/Desktop/comida%20final/getup.com.pe/account.19.delayed	(from https://getup.com.pe/)
08:37:56	73946/73946	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2013:37:56%20GMT	https://getup.com.pe/account/login	C:/Users/user/Desktop/comida%20final/getup.com.pe/account/login.html	(from https://getup.com.pe/)
08:37:57	70380/70380	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:8538f8ac57e4a57d2ecf9244a665a199	https://getup.com.pe/pages/wish-list	C:/Users/user/Desktop/comida%20final/getup.com.pe/pages/wish-list.1b.delayed	(from https://getup.com.pe/)
08:37:58	72151/72151	---MCZ	200	added ('OK')	text/html	etag:cacheable:d94fe71c6b43fd4f08da1bdca765ef65	https://getup.com.pe/account/register	C:/Users/user/Desktop/comida%20final/getup.com.pe/account/register.html	(from https://getup.com.pe/)
08:37:58	98432/98432	---MCZ	200	added ('OK')	text/html	etag:cacheable:177215235a2125cf7668a72c4a48dbcb	https://getup.com.pe/pages/check-out-form	C:/Users/user/Desktop/comida%20final/getup.com.pe/pages/check-out-form.html	(from https://getup.com.pe/)
08:37:59	417/417	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jul%202018%2013:37:59%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/i-lang-1.png?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/i-lang-1163b.png	(from https://getup.com.pe/)
08:38:00	70537/70537	---MCZ	200	added ('OK')	text/html	etag:cacheable:36109d1e6749e11a02f385a673f82b65	https://getup.com.pe/cart	C:/Users/user/Desktop/comida%20final/getup.com.pe/cart.html	(from https://getup.com.pe/)
08:38:00	394/394	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jul%202018%2013:38:00%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/i-lang-2.png?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/i-lang-2163b.png	(from https://getup.com.pe/)
08:38:01	1909/1909	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jul%202018%2013:38:01%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/logo_fix.png?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/logo_fix163b.png	(from https://getup.com.pe/)
08:38:01	86346/86346	---MCZ	200	added ('OK')	text/html	etag:cacheable:422a1a73b3e807e21c9feda659ce86f8	https://getup.com.pe/collections/hoy-servimos	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/hoy-servimos.html	(from https://getup.com.pe/)
08:38:02	105860/105860	---MCZ	200	added ('OK')	text/html	etag:cacheable:12c6bab22641520facef8cd70110a6e2	https://getup.com.pe/collections/snacks	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/snacks.html	(from https://getup.com.pe/)
08:38:03	86675/86675	---MCZ	200	added ('OK')	text/html	etag:cacheable:b23bf30d33dde5ac421039f86211f6e7	https://getup.com.pe/collections/frescos	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/frescos.html	(from https://getup.com.pe/)
08:38:03	70478/70478	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:c6bb196d58ae154b0ae45d924b791dbd	https://getup.com.pe/collections/bebidas	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/bebidas	(from https://getup.com.pe/)
08:38:04	86818/86818	---MCZ	200	added ('OK')	text/html	etag:cacheable:8142f7be23982a574648fcdd9d4fe573	https://getup.com.pe/collections/frutas-y-verduras	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/frutas-y-verduras.html	(from https://getup.com.pe/)
08:38:04	70478/70478	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:c6bb196d58ae154b0ae45d924b791dbd	https://getup.com.pe/collections/muesli	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/muesli	(from https://getup.com.pe/)
08:38:04	70478/70478	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:c6bb196d58ae154b0ae45d924b791dbd	https://getup.com.pe/collections/pudding	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/pudding	(from https://getup.com.pe/)
08:38:05	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22577abb6a-60a%22	https://getup.com.pe/collections/masas	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/masas	(from https://getup.com.pe/)
08:38:05	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22577abb6a-60a%22	https://getup.com.pe/collections/chips-y-hojuelas	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/chips-y-hojuelas	(from https://getup.com.pe/)
08:38:05	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22577abb6a-60a%22	https://getup.com.pe/collections/crissinos	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/crissinos	(from https://getup.com.pe/)
08:38:05	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22577abb6a-60a%22	https://getup.com.pe/collections/galletas	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/galletas	(from https://getup.com.pe/)
08:38:05	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22577abb6a-60a%22	https://getup.com.pe/collections/muffins	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/muffins	(from https://getup.com.pe/)
08:38:06	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22577abb6a-60a%22	https://getup.com.pe/collections/energeticos	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/energeticos	(from https://getup.com.pe/)
08:38:06	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22577abb6a-60a%22	https://getup.com.pe/collections/barras-y-granolas	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/barras-y-granolas	(from https://getup.com.pe/)
08:38:06	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22577abb6a-60a%22	https://getup.com.pe/collections/frutas-secas-y-deshidratadas	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/frutas-secas-y-deshidratadas	(from https://getup.com.pe/)
08:38:07	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22577abb6a-60a%22	https://getup.com.pe/collections/chocolates	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/chocolates	(from https://getup.com.pe/)
08:38:07	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22577abb6a-60a%22	https://getup.com.pe/collections/salsas-y-dips	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/salsas-y-dips	(from https://getup.com.pe/)
08:38:08	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22577abb6a-60a%22	https://getup.com.pe/products/personal-trainer-a-domicilio	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/personal-trainer-a-domicilio	(from https://getup.com.pe/)
08:38:13	72045/72045	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jul%202018%2013:38:10%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/products/PERSONAL_2_compact.png?v=1504621547	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/products/PERSONAL_2_compact021a.png	(from https://getup.com.pe/)
08:38:16	113051/113051	---MCZ	200	added ('OK')	text/html	etag:cacheable:0f1a83dd0ce12e63d3e1ca579c638db6	https://getup.com.pe/collections/Dietas	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/Dietas.html	(from https://getup.com.pe/)
08:38:17	50316/50316	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jul%202018%2013:38:15%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/dropdown_2_menu_image_3.jpg?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/dropdown_2_menu_image_3163b.jpg	(from https://getup.com.pe/)
08:38:20	105941/105941	---MCZ	200	added ('OK')	text/html	etag:cacheable:764fd7e8aead311c164f03162f2fafc1	https://getup.com.pe/collections/boxes	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/boxes.html	(from https://getup.com.pe/)
08:38:21	101804/101804	---MCZ	200	added ('OK')	text/html	etag:cacheable:00ad6e7b789c6ff1cc0762c4c94f3357	https://getup.com.pe/collections/boxes-de-desayunos	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/boxes-de-desayunos.html	(from https://getup.com.pe/)
08:38:24	70489/70489	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0528f80335a026e270e75352ed745355	https://getup.com.pe/products/luxurybreakfast	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/luxurybreakfast	(from https://getup.com.pe/)
08:38:30	134094/134094	---MCZ	200	added ('OK')	text/html	etag:cacheable:62a8f04941f30a26b07d5fbebb5eccea	https://getup.com.pe/products/queenbreakfast	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/queenbreakfast.html	(from https://getup.com.pe/)
08:38:36	134177/134177	---MCZ	200	added ('OK')	text/html	etag:cacheable:d45231ac510bc38bfb2ec58dd4f1d8e9	https://getup.com.pe/products/kingbreakfast	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/kingbreakfast.html	(from https://getup.com.pe/)
08:38:48	132592/132592	---MCZ	200	added ('OK')	text/html	etag:cacheable:880ea8501b6364272466dec5affd8f75	https://getup.com.pe/products/royalbreakfast	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/royalbreakfast.html	(from https://getup.com.pe/)
08:38:50	131411/131411	---MCZ	200	added ('OK')	text/html	etag:cacheable:801bde72c8626169b703fd80bd31f48f	https://getup.com.pe/products/miniqueenbreakfast	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/miniqueenbreakfast.html	(from https://getup.com.pe/)
08:39:14	70489/70489	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0528f80335a026e270e75352ed745355	https://getup.com.pe/products/miniroyalbreakfast	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/miniroyalbreakfast.3f.delayed	(from https://getup.com.pe/)
08:39:24	92331/92331	---MCZ	200	added ('OK')	text/html	etag:cacheable:56c550c06e3af782bcd7bf638ccd4c6f	https://getup.com.pe/collections/boxes-de-piqueos	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/boxes-de-piqueos.html	(from https://getup.com.pe/)
08:39:36	70489/70489	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0528f80335a026e270e75352ed745355	https://getup.com.pe/products/celebrationbox-1	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/celebrationbox-1.41.delayed	(from https://getup.com.pe/)
08:39:42	70489/70489	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0528f80335a026e270e75352ed745355	https://getup.com.pe/products/funnybox	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/funnybox	(from https://getup.com.pe/)
08:39:45	70489/70489	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0528f80335a026e270e75352ed745355	https://getup.com.pe/products/fancybox	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/fancybox	(from https://getup.com.pe/)
08:39:49	70489/70489	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0528f80335a026e270e75352ed745355	https://getup.com.pe/products/classic-box	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/classic-box	(from https://getup.com.pe/)
08:39:57	70489/70489	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0528f80335a026e270e75352ed745355	https://getup.com.pe/products/slimbox	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/slimbox	(from https://getup.com.pe/)
08:40:01	70489/70489	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0528f80335a026e270e75352ed745355	https://getup.com.pe/products/femmebox	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/femmebox	(from https://getup.com.pe/)
08:40:07	70489/70489	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0528f80335a026e270e75352ed745355	https://getup.com.pe/products/chillbox	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/chillbox	(from https://getup.com.pe/)
08:40:10	70489/70489	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0528f80335a026e270e75352ed745355	https://getup.com.pe/products/detoxdaybox	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/detoxdaybox	(from https://getup.com.pe/)
08:40:11	90894/90894	---MCZ	200	added ('OK')	text/html	etag:cacheable:6ce7e7e70baabcfcf55e97b5d0d94f77	https://getup.com.pe/collections/complementos-boxes	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/complementos-boxes.html	(from https://getup.com.pe/)
08:40:17	143133/143133	---MCZ	200	added ('OK')	text/html	etag:cacheable:0bc61d1fe4f2299020340339f9147119	https://getup.com.pe/products/catering-desayuno-del-hincha	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/catering-desayuno-del-hincha.html	(from https://getup.com.pe/)
08:40:21	60919/60919	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jul%202018%2013:40:16%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/products/Catering-1_compact.png?v=1529110735	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/products/Catering-1_compact10e4.png	(from https://getup.com.pe/)
08:40:24	106015/106015	---MCZ	200	added ('OK')	text/html	etag:cacheable:27f0b55f9af54b8baf61824e47cdf7a4	https://getup.com.pe/collections/Boxes	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/Boxes-2.html	(from https://getup.com.pe/)
08:40:25	43916/43916	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jul%202018%2013:40:22%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/dropdown_3_menu_image_3.jpg?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/dropdown_3_menu_image_3163b.jpg	(from https://getup.com.pe/)
08:40:26	120534/120534	---MCZ	200	added ('OK')	text/html	etag:cacheable:346d83a151ab230c82512c0f5f7feb7e	https://getup.com.pe/collections/party-food	C:/Users/user/Desktop/comida%20final/getup.com.pe/collections/party-food.html	(from https://getup.com.pe/)
08:40:33	112826/112826	---MCZ	200	added ('OK')	text/html	etag:cacheable:837c95288bf78d3abad297532df6fb26	https://getup.com.pe/pages/cobertura	C:/Users/user/Desktop/comida%20final/getup.com.pe/pages/cobertura.html	(from https://getup.com.pe/)
08:40:34	80124/80124	---MCZ	200	added ('OK')	text/html	etag:cacheable:b3e78eb510d12907032359b85cd4580d	https://getup.com.pe/pages/programacion	C:/Users/user/Desktop/comida%20final/getup.com.pe/pages/programacion.html	(from https://getup.com.pe/)
08:40:35	9244/9244	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jul%202018%2013:40:33%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/top-banner-home-1.jpg?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/top-banner-home-1163b.jpg	(from https://getup.com.pe/)
08:40:36	9519/9519	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jul%202018%2013:40:34%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/top-banner-home-2.jpg?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/top-banner-home-2163b.jpg	(from https://getup.com.pe/)
08:40:37	86987/86987	---MCZ	200	added ('OK')	text/html	etag:cacheable:ff91d4ab1ecb7468954fa91ee3710e63	https://getup.com.pe/pages/garantia	C:/Users/user/Desktop/comida%20final/getup.com.pe/pages/garantia.html	(from https://getup.com.pe/)
08:40:37	9074/9074	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jul%202018%2013:40:35%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/top-banner-home-3.jpg?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/top-banner-home-3163b.jpg	(from https://getup.com.pe/)
08:40:39	138316/138316	---MCZ	200	added ('OK')	text/html	etag:cacheable:77729f70b87e3d94736e146ead198d79	https://getup.com.pe/products/reto-12-dias-getup	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/reto-12-dias-getup.html	(from https://getup.com.pe/)
08:40:41	154369/154369	---MCZ	200	added ('OK')	text/html	etag:cacheable:3d50682009064acb9b77144498b19cb3	https://getup.com.pe/products/almuerzos-corporativos	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/almuerzos-corporativos.html	(from https://getup.com.pe/)
08:40:43	146440/146440	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jul%202018%2013:40:26%20GMT	http://cdn.shopify.com/s/files/1/1534/3917/t/14/assets/slideshow_1.jpg?13797207298018700788	C:/Users/user/Desktop/comida%20final/cdn.shopify.com/s/files/1/1534/3917/t/14/assets/slideshow_1163b.jpg	(from https://getup.com.pe/)
08:40:45	155801/155801	---MCZ	200	added ('OK')	text/html	etag:cacheable:734d51abbfdccaf44694a692c206ef32	https://getup.com.pe/products/fullpackslim	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/fullpackslim.html	(from https://getup.com.pe/)
08:40:48	154507/154507	---MCZ	200	added ('OK')	text/html	etag:cacheable:daa057f45fd158604bd4a8acbed8850d	https://getup.com.pe/products/almuerzosycenasslim	C:/Users/user/Desktop/comida%20final/getup.com.pe/products/almuerzosycenasslim.html	(from https://getup.com.pe/)
